stock_code,company_name,industry,address,market_type,market_cap_recent
A237350,KODEX 코스피100,,"(04513) 서울시 중구 세종대로 55, 23층 삼성자산운용",코스피,236817750000
A237370,KODEX 코리아배당성장채권혼합,,"(04513) 서울시 중구 세종대로 55, 23층 삼성자산운용",코스피,107707000000
A237440,TIGER 경기방어채권혼합,,"(04539) 서울시 중구 을지로5길 26, 동관",코스피,8136000000
A237690,에스티팜,"N35200.제약, 생명공학 및 생명과학",(15086) 경기 시흥시 협력로 231,코스닥,2155045304400
A237750,피앤씨테크,"N45203.전자장비와 기기, 부품","(13840) 경기 과천시 과천대로7길 68 (갈현동,과천이타워)",코스닥,29884360000
A237820,플레이디,N25401.미디어,(13590) 경기 성남시 분당구 황새울로359번길 11,코스닥,60736507900
A237880,클리오,N30302.개인용품,(04778) 서울시 성동구 왕십리로 66,코스닥,243059697850
A238090,앤디포스,N15100.소재,(27676) 충북 음성군 대소면 한삼로 224-7,코스닥,38937315162
A238120,얼라인드,N35101.헬스케어 장비와 용품,"(14055) 경기 안양시 동안구 시민대로327번길 28, 2층,3층",코스닥,48816351920
A238200,비피도,N30202.식품,(25117) 강원 홍천군 홍천읍 농공단지길 23-16,코스닥,29857000000
A238490,힘스,N20106.기계,(21696) 인천시 남동구 남동서로 126,코스닥,39140336560
A238670,PLUS 스마트베타Quality채권혼합,,"(07345) 서울시 영등포구 63로 50, 51층 한화자산운용 Quant운용팀 (여의도동,63한화생명빌딩)",코스피,3612000000
A238720,ACE 일본Nikkei225(H),,"(07321) 서울시 영등포구 의사당대로 88, 16층 한국투자신탁운용 Beta운용본부 ETF팀",코스피,29080000000
A239340,이스트에이드,N45101.인터넷소프트웨어 및 서비스,"(06711) 서울시 서초구 반포대로 3 (서초동,이스트빌딩)",코스닥,48212605958
A239610,에이치엘사이언스,N30202.식품,"(16004) 경기 의왕시 안양판교로 89 (포일동,에이치엘사이언스빌딩)",코스닥,47989823500
A239660,PLUS 우량회사채50,,"(07345) 서울시 영등포구 63로 50, 63_50층 FI사업본부",코스피,16970100000
A239890,피엔에이치테크,N15101.화학,"(17015) 경기 용인시 기흥구 동백중앙로16번길 16-25, 804호 (중동,대우프론티어밸리1단지)",코스닥,49032950925
A240550,동방메디컬,"N45203.전자장비와 기기, 부품",(33506) 충남 보령시 웅천읍 산업단지길 30,코스닥,173141363200
A240600,유진테크놀로지,N15104.금속과 채광,(28294) 충북 청주시 흥덕구 2순환로742번길 42,코스닥,28301496835
A240810,원익IPS,N45301.반도체 및 반도체장비,(17709) 경기 평택시 진위면 진위산단로 75,코스닥,3229720685800
A241180,TIGER 일본니케이225,,(04539) 서울시 중구 을지로5길 26,코스피,356296400000
A241390,RISE V&S셀렉트밸류채권혼합,,"(07325) 서울시 영등포구 여의대로 70, 24층",코스피,16290000000
A241520,DSC인베스트먼트,N40203.캐피탈 시장,"(04779) 서울시 성동구 뚝섬로1길 10, 3층",코스닥,186030000000
A241560,두산밥캣,N20106.기계,(13557) 경기 성남시 분당구 정자일로 155,코스피,5482966918000
A241590,화승엔터프라이즈,N25200.내구소비재 및 의류,"(47540) 부산시 연제구 중앙대로 1079, 6층",코스피,314458342440
A241690,유니테크노,N25101.자동차 부품,(49438) 부산시 사하구 신산로 140,코스닥,91031026320
A241710,코스메카코리아,N15101.화학,,코스닥,755076000000
A241770,메카로,N15101.화학,(17745) 경기 평택시 산단로121번길 89,코스닥,273672384000
A241790,티이엠씨씨엔에스,N20106.기계,(17502) 경기 안성시 양성면 동항공단길 49,코스닥,72319043820
A241820,피씨엘,N35101.헬스케어 장비와 용품,"(08510) 서울시 금천구 디지털로9길 99, 701호",코스닥,16803871920
A241840,에이스토리,N25401.미디어,"(03925) 서울시 마포구 월드컵북로 396, 14층 1401호",코스닥,68687956800
A242040,나무기술,N45101.인터넷소프트웨어 및 서비스,"(07793) 서울시 강서구 마곡중앙8로3길 41 (마곡동,나무기술마곡알앤디센터)",코스닥,47722038056
A243070,휴온스,N35202.제약,"(13449) 경기 성남시 수정구 창업로 17, A동 8층 (시흥동,판교 아이스퀘어)",코스닥,351603167750
A243840,신흥에스이씨,"N45203.전자장비와 기기, 부품",(18100) 경기 오산시 양산로 48,코스닥,209371216050
A243880,TIGER 200IT레버리지,,"(04539) 서울시 중구 을지로5길 26, 동관",코스피,51954500000
A243890,TIGER 200에너지화학레버리지,,"(04539) 서울시 중구 을지로5길 26, 동관",코스피,5810875000
A244460,올리패스,N35202.제약,"(17015) 경기 용인시 기흥구 동백중앙로16번길 16-4, 20층 (중동,에이스동백타워)",코스닥,8980622755
A244580,KODEX 바이오,,"(04513) 서울시 중구 세종대로 55, 23층 삼성자산운용",코스피,240147600000
A244620,KODEX 모멘텀Plus,,"(04513) 서울시 중구 세종대로 55, 23층 삼성자산운용",코스피,8853000000
A244660,KODEX 퀄리티Plus,,"(04513) 서울시 중구 세종대로 55, 23층 삼성자산운용",코스피,4672500000
A244670,KODEX 밸류Plus,,"(04513) 서울시 중구 세종대로 55, 23층 삼성자산운용",코스피,6213000000
A244920,에이플러스에셋,N40301.보험,"(06232) 서울시 강남구 테헤란로4길 14, 14층 (역삼동,미림타워)",코스피,138811235020
A245340,TIGER 미국다우존스30,,"(04539) 서울시 중구 을지로5길 26, 동관",코스피,121464000000
A245350,TIGER 유로스탁스배당30,,"(04539) 서울시 중구 을지로5길 26, 동관",코스피,28728000000
A245360,TIGER 차이나HSCEI,,"(04539) 서울시 중구 을지로5길 26, 동관",코스피,51794500000
A245620,EDGC,"N35200.제약, 생명공학 및 생명과학",(21999) 인천시 연수구 갯벌로 143,코스닥,57474989665
A245710,ACE 베트남VN30(합성),,"(07321) 서울시 영등포구 의사당대로 88, 16층 한국투자신탁운용 베타운용본부 ETF전략팀",코스피,379179500000
A246250,에스엘에스바이오,N35201.생물공학,"(16229) 경기 수원시 영통구 창룡대로 260, 7층, 618호, 517호 (이의동,광교센트럴비즈타워)",코스닥,30220617614
A246690,TS인베스트먼트,N40203.캐피탈 시장,"(06149) 서울시 강남구 선릉로 531, 3층 302호",코스닥,58940041902
A246710,티앤알바이오팹,N20106.기계,,코스닥,46402296990
A246720,아스타,N35101.헬스케어 장비와 용품,"(16229) 경기 수원시 영통구 광교로 145, 11층 (이의동,차세대융합기술연구원 에이동)",코스닥,122451329000
A246960,SCL사이언스,N35202.제약,"(07282) 서울시 영등포구 선유로13길 25, 1206호, 1207호, 1208호, 1209호, 1210호",코스닥,89177316375
A247540,에코프로비엠,N20104.전기장비,(28117) 충북 청주시 청원구 오창읍 2산단로 100,코스닥,14728882406400
A247660,나노씨엠에스,"N45203.전자장비와 기기, 부품",(31040) 충남 천안시 서북구 직산읍 4산단4로 48,코스닥,19677957600
A248070,솔루엠,"N45203.전자장비와 기기, 부품",(16921) 경기 용인시 기흥구 용구대로 2354,코스피,860214085640
A248170,샘표식품,N30202.식품,(04557) 서울시 중구 충무로 2,코스피,132023465400
A248270,TIGER S&P글로벌헬스케어(합성),,"(04539) 서울시 중구 을지로5길 26, 동관",코스피,25959000000
A249420,일동제약,N35201.생물공학,(06752) 서울시 서초구 바우뫼로27길 2,코스피,925418871000
A250000,보라티알,N30200.음식료 및 담배,"(06114) 서울시 강남구 강남대로 518, 518호 (논현동,화이트)",코스닥,56773664530
A250060,모비스,N45201.통신장비,"(13486) 경기 성남시 분당구 판교로 253, C동 203호 (삼평동,판교이노밸리)",코스닥,86701691230
A250730,RISE 차이나HSCEI(H),,"(07325) 서울시 영등포구 여의대로 70, 25층",코스피,21384500000
A250780,TIGER 코스닥150선물인버스,,"(04539) 서울시 중구 을지로5길 26, 동관",코스피,14112000000
A250930,예선테크,"N45203.전자장비와 기기, 부품",(15808) 경기 군포시 공단로 356-3,코스닥,17226229680
A251120,바이오에프디엔씨,N35202.제약,"(21990) 인천시 연수구 송도미래로 30, A동 509호,510호,511호",코스닥,139131200000
A251270,넷마블,N45103.소프트웨어,"(08393) 서울시 구로구 디지털로26길 38 (구로동,지타워)",코스피,4744633310400
A251340,KODEX 코스닥150선물인버스,,"(04513) 서울시 중구 세종대로 55, 23층",코스피,227271000000
A251350,KODEX MSCI선진국,,"(04513) 서울시 중구 세종대로 55, 23층 삼성자산운용",코스피,448880000000
A251370,와이엠티,N15101.화학,(21989) 인천시 연수구 송도미래로 111,코스닥,209196998700
A251590,PLUS 고배당저변동50,,"(07345) 서울시 영등포구 63로 50, 51층 한화자산운용 ETF파트",코스피,10458500000
A251600,PLUS 고배당주채권혼합,,"(07345) 서울시 영등포구 63로 50, 51층 한화자산운용 ETF파트",코스피,345939000000
A251630,브이원텍,N20106.기계,(13453) 경기 성남시 수정구 금토로 61,코스닥,80989860880
A251970,펌텍코리아,N30302.개인용품,(21315) 인천시 부평구 부평대로329번길 46,코스닥,644800000000
A252000,TIGER 200동일가중,,"(04539) 서울시 중구 을지로5길 26, 동관 26층",코스피,8978750000
A252400,RISE 200선물레버리지,,"(07325) 서울시 영등포구 여의대로 70, 25층",코스피,38410000000
A252410,RISE 200선물인버스,,"(07325) 서울시 영등포구 여의대로 70, 25층",코스피,2712000000
A252420,RISE 200선물인버스2X,,"(07325) 서울시 영등포구 여의대로 70, 25층",코스피,9775500000
A252500,세화피앤씨,N15101.화학,(27860) 충북 진천군 초평면 은암길 36,코스닥,33977353410
A252650,KODEX 200동일가중,,"(04513) 서울시 중구 세종대로 55, 23층 삼성자산운용",코스피,9288000000
A252670,KODEX 200선물인버스2X,,"(04513) 서울시 중구 세종대로 55, 23층 삼성자산운용",코스피,1678229800000
A252710,TIGER 200선물인버스2X,,"(04539) 서울시 중구 을지로5길 26, 동관 26층",코스피,67405600000
A252990,샘씨엔에스,"N45203.전자장비와 기기, 부품","(13486) 경기 성남시 분당구 판교로255번길 28, 8층 (삼평동,디에이치케이솔루션빌딩)",코스닥,388864499580
A253150,PLUS 200선물레버리지,,"(07345) 서울시 영등포구 63로 50, 51층 Quant운용팀 ETF파트",코스피,19355000000
A253160,PLUS 200선물인버스2X,,"(07345) 서울시 영등포구 63로 50, 51층 Quant운용팀 ETF파트",코스피,2779700000
A253230,KIWOOM 200선물인버스2X,,"(07331) 서울시 영등포구 여의나루로4길 18, 15층 키움투자자산운용",코스피,3657920000
A253240,KIWOOM 200선물인버스,,"(07331) 서울시 영등포구 여의나루로4길 18, 15층 키움투자자산운용",코스피,2401000000
A253250,KIWOOM 200선물레버리지,,"(07331) 서울시 영등포구 여의나루로4길 18, 15층 키움투자자산운용",코스피,17447800000
A253280,RISE 헬스케어,,"(07325) 서울시 영등포구 여의대로 70, 25층",코스피,10377000000
A253290,RISE 헬스케어채권혼합,,"(07325) 서울시 영등포구 여의대로 70, 25층",코스피,15618000000
A253450,스튜디오드래곤,N25400.미디어,"(03926) 서울시 마포구 매봉산로 75, 1701호",코스닥,1191819445700
A253590,네오셈,N20106.기계,(14055) 경기 안양시 동안구 시민대로327번길 12-26,코스닥,494405478280
A253840,수젠텍,N35101.헬스케어 장비와 용품,"(34028) 대전시 유성구 테크노2로 206, 2층 (용산동,사무동)",코스닥,128922640000
A254120,자비스,N20106.기계,"(13202) 경기 성남시 중원구 사기막골로 177, 619호 (상대원동,금강하이테크밸리)",코스닥,45762353760
A254490,미래반도체,N25504.전문소매,"(08217) 서울시 구로구 경인로53길 15, 나동 4403호 (구로동,중앙유통단지)",코스닥,229564200000
A255220,SG,N15102.건축자재,"(22794) 인천시 서구 봉수대로300번길 15, 300번길 9",코스닥,211165343160
A255440,야스,N20106.기계,(10857) 경기 파주시 탄현면 한산로 69,코스닥,114649240000
A256150,한독크린텍,N30301.가정용품,(34028) 대전시 유성구 테크노8로 13,코스닥,45249050000
A256440,ACE MSCI인도네시아(합성),,"(07321) 서울시 영등포구 의사당대로 88, 16층 한국투자신탁운용",코스피,38698000000
A256450,PLUS 심천차이넥스트(합성),,"(07345) 서울시 영등포구 63로 50, 51층 Quant운용팀 ETF파트",코스피,6950000000
A256630,포인트엔지니어링,N15104.금속과 채광,(31409) 충남 아산시 둔포면 아산밸리로 89,코스닥,64318752848
A256750,KODEX 차이나심천ChiNext(합성),,"(06620) 서울시 서초구 서초대로74길 11, 17층 삼성자산운용",코스피,43766595000
A256840,한국비엔씨,N35202.제약,"(42713) 대구시 달서구 성서공단로11길 62, 대구테크노파크벤처공장 1호관 405호(사무실), 502호, 503호, 206호, 비102호",코스닥,352233662900
A256940,킵스파마,N20106.기계,(18487) 경기 화성시 동탄산단10길 52,코스닥,203793192050
A257370,피엔티엠에스,N55100.유틸리티,(42705) 대구시 달서구 성서공단로25길 16,코스닥,28948753215
A257720,실리콘투,N30302.개인용품,"(13494) 경기 성남시 분당구 판교역로 231, S동 907호",코스닥,2709915524400
A258610,케일럼,N20106.기계,(46727) 부산시 강서구 범방2로 6,코스닥,42537967204
A258790,소프트캠프,N45101.인터넷소프트웨어 및 서비스,"(13840) 경기 과천시 과천대로7나길 9, 5층 (갈현동,디엑스타워)",코스닥,30739279320
A258830,세종메디칼,"N45203.전자장비와 기기, 부품",(10880) 경기 파주시 신촌2로 11,코스닥,22983976612
A259630,엠플러스,N20106.기계,(28101) 충북 청주시 흥덕구 옥산면 옥산산단로 27,코스닥,182729569680
A259960,크래프톤,N45103.소프트웨어,(06142) 서울시 강남구 테헤란로 231,코스피,12796341120000
A260660,알리코제약,N35202.제약,"(06752) 서울시 서초구 바우뫼로27길 7-21 (양재동,알리코제약빌딩)",코스닥,59545476585
A260930,씨티케이,N15101.화학,(06709) 서울시 서초구 효령로 234,코스닥,97094786820
A260970,에스앤디,N30202.식품,(28156) 충북 청주시 흥덕구 오송읍 오송생명4로 163,코스닥,195260895000
A261060,TIGER 코스닥150IT,,"(04539) 서울시 중구 을지로5길 26, 동관 26층",코스피,5905800000
A261070,TIGER 코스닥150바이오테크,,"(04539) 서울시 중구 을지로5길 26, 동관 26층",코스피,43956900000
A261110,TIGER 미국달러선물레버리지,,"(04539) 서울시 중구 을지로5길 26, 동관 26층",코스피,12330500000
A261120,TIGER 미국달러선물인버스2X,,"(04539) 서울시 중구 을지로5길 26, 동관 26층",코스피,29323000000
A261140,TIGER 우선주,,"(04539) 서울시 중구 을지로5길 26, 26층",코스피,26873600000
